order_id,supplier_name,product_id,product_name,quantity,unit_cost,order_date,expected_delivery,actual_delivery,transport_mode,weight_kg_total
PO-000722,USBrands Inc,PRD-00038,Luxury Bath Gift Set,100,19.67,04/08/2025,2025-04-29,2025-05-02,AIR,111.7
PO-000723,USBrands Inc,PRD-00038,Luxury Bath Gift Set,100,19.03,2025-05-09,2025-05-28,2025-05-27,AIR,111.7
PO-000724,USBrands Inc,PRD-00038,Luxury Bath Gift Set,100,18.9,2025-06-09,2025-07-05,2025-07-04,SEA,111.7
PO-000725,USBrands Inc,PRD-00038,Luxury Bath Gift Set,100,18.66,2025-07-12,2025-08-17,2025-08-18,SEA,111.7
PO-000726,USBrands Inc,PRD-00038,Luxury Bath Gift Set,100,18.12,2025-08-10,2025-09-05,2025-09-05,AIR,111.7
PO-000727,USBrands Inc,PRD-00038,Luxury Bath Gift Set,100,18.82,2025-09-04,2025-09-18,2025-09-18,AIR,111.7
PO-000728,USBrands Inc,PRD-00038,Luxury Bath Gift Set,100,18.89,2025-10-08,2025-10-28,2025-10-30,,111.7
PO-000729,USBrands Inc,PRD-00038,Luxury Bath Gift Set,100,19.27,2025-11-09,2025-11-25,2025-11-28,AIR,111.7
PO-000730,USBrands Inc,PRD-00038,Luxury Bath Gift Set,100,19.07,2025-12-12,2026-01-11,2026-01-10,AIR,111.7
PO-000731,USBrands Inc,PRD-00039,Premium Scented Candle Set,48,28.48,2024-01-02,2024-01-18,2024-01-18,AIR,34.51
PO-000732,USBrands Inc,PRD-00039,Premium Scented Candle Set,48,27.32,2024-01-27,2024-02-11,2024-02-11,AIR,34.51
PO-000733,USBrands Inc,PRD-00039,Premium Scented Candle Set,48,27.96,2024-02-27,2024-03-14,2024-03-15,AIR,34.51
PO-000734,USBrands Inc,PRD-00039,Premium Scented Candle Set,48,27.56,2024-03-30,2024-05-05,2024-05-07,AIR,34.51
PO-000735,USBrands Inc,PRD-00039,Premium Scented Candle Set,48,27.22,2024-04-26,2024-05-13,2024-05-16,AIR,34.51
PO-000736,USBrands Inc,PRD-00039,Premium Scented Candle Set,72,27.02,2024-05-28,2024-06-22,2024-06-22,AIR,51.77
PO-000737,USBrands Inc,PRD-00039,Premium Scented Candle Set,72,28.22,2024-06-26,2024-07-11,2024-07-11,,51.77
PO-000738,USBrands Inc,PRD-00039,Premium Scented Candle Set,72,27.01,2024-07-22,2024-08-18,2024-08-17,AIR,51.77
PO-000739,USBrands Inc,PRD-00039,Premium Scented Candle Set,72,27.09,2024-08-20,2024-09-13,2024-09-15,SEA,51.77
PO-000740,USBrands Inc,PRD-00039,Premium Scented Candle Set,72,28.28,2024-09-14,2024-10-01,2024-10-01,AIR,51.77
PO-000741,USBrands Inc,PRD-00039,Premium Scented Candle Set,72,26.79,2024-10-11,2024-10-25,2024-10-24,AIR,51.77
PO-000742,USBrands Inc,PRD-00039,Premium Scented Candle Set,96,28.13,2024-11-11,2024-12-09,2024-12-09,AIR,69.02
PO-000743,USBrands Inc,PRD-00039,Premium Scented Candle Set,96,27.91,2024-12-16,2025-01-09,2025-01-12,AIR,69.02
PO-000744,U.S. Brands Inc,PRD-00039,Premium Scented Candle Set,48,27.36,2025-01-13,2025-01-29,2025-02-01,AIR,34.51
PO-000745,USBrands Inc,PRD-00039,Premium Scented Candle Set,48,26.49,2025-02-12,2025-03-06,2025-03-05,AIR,34.51
PO-000746,USBrands Inc,PRD-00039,Premium Scented Candle Set,48,27.65,2025-03-19,2025-04-10,2025-04-09,AIR,34.51
PO-000747,USBrands Inc,PRD-00039,Premium Scented Candle Set,48,28.15,2025-04-17,2025-05-05,2025-05-07,AIR,34.51
PO-000748,USBrands Inc,PRD-00039,Premium Scented Candle Set,72,27.14,2025-05-13,2025-05-31,2025-06-02,AIR,51.77
PO-000749,USBrands Inc,PRD-00039,Premium Scented Candle Set,72,27.43,2025-06-09,2025-07-04,2025-07-07,SEA,51.77
PO-000750,USBrands Inc,PRD-00039,Premium Scented Candle Set,72,27.5,2025-07-05,2025-07-26,2025-07-28,AIR,51.77
PO-000751,USBrands Inc,PRD-00039,Premium Scented Candle Set,72,27.51,2025-08-01,2025-09-03,2025-09-04,SEA,51.77
PO-000752,USBrands Inc,PRD-00039,Premium Scented Candle Set,72,27.48,2025-09-03,2025-09-22,2025-09-22,AIR,51.77
PO-000753,USBrands Inc,PRD-00039,Premium Scented Candle Set,72,27.68,2025-09-30,2025-10-22,2025-10-24,AIR,51.77
PO-000754,USBrands Inc,PRD-00039,Premium Scented Candle Set,72,26.57,2025-10-28,2025-11-14,2025-11-17,AIR,51.77
PO-000755,USBrands Inc,PRD-00039,Premium Scented Candle Set,96,27.26,2025-11-30,2025-12-27,2025-12-26,SEA,69.02
PO-000830,USBRANDS,PRD-00043,Premium Notebook and Pen Set,100,9.87,2024-01-02,2024-01-20,2024-01-22,AIR,80.6
PO-000831,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,100,10.0,2024-01-28,2024-02-15,2024-02-17,AIR,80.6
PO-000832,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,100,10.26,2024-02-22,2024-03-08,2024-03-08,AIR,80.6
PO-000833,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,100,9.78,2024-03-23,2024-04-09,2024-04-11,AIR,80.6
PO-000834,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,100,10.1,2024-04-20,2024-05-04,2024-05-06,AIR,80.6
PO-000835,USBrands Inc,PRD-95578,Premium Notebook and Pen Set,200,10.01,2024-05-25,2024-06-11,2024-06-13,AIR,161.2
PO-000836,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,200,9.85,2024-06-22,2024-07-15,2024-07-16,AIR,161.2
PO-000837,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,200,10.39,2024-07-19,2024-08-06,2024-08-08,AIR,161.2
PO-000838,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,200,10.05,2024-08-18,2024-09-09,2024-09-09,AIR,161.2
PO-000839,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,200,10.17,2024-09-14,2024-10-03,2024-10-04,AIR,161.2
PO-000840,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,200,9.86,2024-10-15,2024-11-12,2024-11-13,AIR,161.2
PO-000841,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,200,10.02,2024-11-15,2024-12-06,2024-12-05,AIR,161.2
PO-000842,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,200,10.26,2024-12-13,2025-01-01,2025-01-01,AIR,161.2
PO-000843,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,100,9.77,2025-01-16,2025-01-30,2025-01-29,AIR,80.6
PO-000844,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,100,10.15,2025-02-11,2025-02-25,2025-02-26,AIR,80.6
PO-000845,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,100,9.93,2025-03-15,2025-04-14,2025-04-15,SEA,80.6
PO-000846,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,100,10.0,2025-04-13,2025-04-27,2025-04-30,AIR,80.6
PO-000847,USBRANDS,PRD-00043,Premium Notebook and Pen Set,200,10.23,2025-05-12,2025-06-07,2025-06-07,AIR,161.2
PO-000848,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,200,9.98,2025-06-16,2025-07-03,2025-07-06,AIR,161.2
PO-000849,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,200,9.92,2025-07-14,2025-07-30,2025-08-02,AIR,161.2
PO-000850,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,200,9.93,2025-08-17,2025-09-07,2025-09-07,AIR,161.2
PO-000851,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,200,102.7,2025-09-17,2025-10-10,2025-10-10,AIR,161.2
PO-000852,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,200,10.27,2025-10-12,2025-10-31,2025-10-30,AIR,161.2
PO-000853,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,200,10.13,2025-11-07,2025-11-26,2025-11-25,AIR,161.2
PO-000854,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,200,10.03,2025-12-04,2025-12-19,2025-12-20,AIR,161.2
PO-000855,USBrands Inc,PRD-00043,Premium Notebook and Pen Set,200,9.94,2025-12-30,2026-01-13,2026-01-13,AIR,161.2
PO-000879,USBrands Inc,PRD-00045,Festive Reed Diffuser,54,17.9,2024-01-20,2024-02-04,2024-02-07,AIR,51.3
PO-000880,USBrands Inc,PRD-00045,Festive Reed Diffuser,60,17.56,2024-02-18,2024-03-15,2024-03-16,AIR,57.0
PO-000881,USBrands Inc,PRD-00045,Festive Reed Diffuser,66,17.95,2024-03-19,2024-04-06,2024-04-07,AIR,62.7
PO-000882,USBrands Inc,PRD-00045,Festive Reed Diffuser,72,17.67,2024-04-17,2024-05-01,2024-05-04,AIR,68.4
PO-000883,USBrands Inc,PRD-00045,Festive Reed Diffuser,72,18.42,2024-05-12,2024-05-29,2024-05-28,AIR,68.4
PO-000884,USBrands Inc,PRD-00045,Festive Reed Diffuser,78,18.37,2024-06-12,2024-07-02,2024-07-04,AIR,74.1
PO-000885,USBrands Inc,PRD-00045,Festive Reed Diffuser,78,18.3,2024-07-10,2024-08-09,2024-08-10,AIR,74.1
PO-000886,USBrands Inc,PRD-00045,Festive Reed Diffuser,78,18.77,2024-08-05,2024-08-26,2024-08-26,AIR,74.1
PO-000887,USBrands Inc,PRD-00045,Festive Reed Diffuser,72,17.84,2024-09-01,2024-09-18,2024-09-19,AIR,68.4
PO-000888,USBrands Inc,PRD-00045,Festive Reed Diffuser,78,18.57,2024-10-06,2024-10-20,2024-10-19,AIR,74.1
PO-000889,USBrands Inc,PRD-00045,Festive Reed Diffuser,96,18.5,2024-11-10,2024-11-24,2024-11-23,AIR,91.2
PO-000890,USBRANDS,PRD-00045,Festive Reed Diffuser,108,18.62,2024-12-10,2025-01-06,2025-01-06,AIR,102.6
PO-000891,USBrands Inc,PRD-00045,Festive Reed Diffuser,54,17.58,2025-01-08,2025-01-28,2025-01-27,AIR,51.3
PO-000892,USBrands Inc,PRD-00045,Festive Reed Diffuser,60,18.38,2025-02-08,2025-03-02,2025-03-05,AIR,57.0
PO-000893,USBrands Inc,PRD-00045,Festive Reed Diffuser,66,18.18,2025-03-05,2025-04-09,2025-04-10,SEA,62.7
PO-000894,USBrands Inc,PRD-00045,Festive Reed Diffuser,72,18.24,2025-04-09,2025-04-29,2025-05-01,AIR,68.4
PO-000895,USBrands Inc,PRD-00045,Festive Reed Diffuser,72,18.33,2025-05-13,2025-06-02,2025-06-05,AIR,68.4
PO-000896,USBrands Inc,PRD-97328,Festive Reed Diffuser,78,18.18,2025-06-11,2025-06-26,2025-06-27,AIR,74.1
PO-000897,USBrands Inc,PRD-00045,Festive Reed Diffuser,78,17.7,2025-07-08,2025-07-24,2025-07-26,AIR,74.1
PO-000898,USBrands Inc,PRD-00045,Festive Reed Diffuser,78,17.9,2025-08-10,2025-09-04,2025-09-07,AIR,74.1
PO-000899,USBrands Inc,PRD-00045,Festive Reed Diffuser,72,18.38,2025-09-05,2025-09-28,2025-10-01,AIR,68.4
PO-000900,USBrands Inc,PRD-00045,Festive Reed Diffuser,78,18.39,2025-10-09,2025-10-30,2025-10-29,AIR,74.1
PO-000901,USBrands Inc,PRD-00045,Festive Reed Diffuser,96,18.87,2025-11-03,2025-11-17,2025-11-18,AIR,91.2
PO-000902,USBrands Inc,PRD-00045,Festive Reed Diffuser,108,18.38,2025-12-07,2025-12-29,2026-01-01,AIR,102.6
