order_id,supplier_name,product_id,product_name,quantity,unit_cost,order_date,expected_delivery,actual_delivery,transport_mode,weight_kg_total
PO-000120,BritGoods Ltd,PRD-00007,Kitchen Cleaner Spray 750ml,200,10.13,2025-06-19,2025-06-22,2025-06-24,ROAD,73.4
PO-000121,BritGoods Ltd,PRD-00007,Kitchen Cleaner Spray 750ml,200,10.4,2025-07-21,2025-07-24,2025-07-25,ROAD,73.4
PO-000122,BritGoods Ltd,PRD-00007,Kitchen Cleaner Spray 750ml,200,10.14,2025-08-25,2025-08-28,2025-08-27,ROAD,73.4
PO-000123,BritGoods Ltd,PRD-00007,Kitchen Cleaner Spray 750ml,200,10.3,2025-09-24,2025-09-29,2025-10-01,ROAD,73.4
PO-000124,BritGoods Ltd,PRD-00007,Kitchen Cleaner Spray 750ml,200,10.2,2025-10-24,2025-10-28,2025-10-30,ROAD,73.4
PO-000125,BritGoods Ltd,PRD-00007,Kitchen Cleaner Spray 750ml,300,10.58,2025-11-21,2025-11-25,2025-11-27,ROAD,110.1
PO-000126,BritGoods Ltd,PRD-00007,Kitchen Cleaner Spray 750ml,300,10.94,2025-12-26,2025-12-29,2026-01-01,ROAD,110.1
PO-000139,BritGoods Ltd,PRD-00009,Bathroom Cleaner 500ml,300,4.69,2024-01-02,2024-01-06,2024-01-05,ROAD,188.4
PO-000140,BritGoods Ltd,PRD-00009,Bathroom Cleaner 500ml,300,4.81,2024-02-15,2024-02-20,2024-02-20,ROAD,188.4
PO-000141,BritGoods Ltd,PRD-00009,Bathroom Cleaner 500ml,300,4.85,2024-03-30,2024-04-04,2024-04-05,ROAD,188.4
PO-000142,BritGoods Ltd,PRD-00009,Bathroom Cleaner 500ml,400,4.83,2024-05-16,2024-05-21,2024-05-20,ROAD,251.2
PO-000143,BritGoods Ltd,PRD-00009,Bathroom Cleaner 500ml,400,4.97,2024-07-05,2024-07-09,2024-07-12,ROAD,251.2
PO-000144,BritGoods Ltd,PRD-00009,Bathroom Cleaner 500ml,400,4.83,2024-08-22,2024-08-28,2024-08-29,ROAD,251.2
PO-000145,BritGoods Ltd,PRD-00009,Bathroom Cleaner 500ml,400,5.0,2024-10-09,2024-10-12,2024-10-15,ROAD,251.2
PO-000146,BritGoods Ltd,PRD-00009,Bathroom Cleaner 500ml,500,4.81,2024-11-25,2024-11-29,2024-12-01,ROAD,314.0
PO-000147,BritGoods Ltd,PRD-00009,Bathroom Cleaner 500ml,300,4.58,2025-01-09,2025-01-12,2025-01-15,ROAD,188.4
PO-000148,BritGoods Ltd,PRD-00009,Bathroom Cleaner 500ml,300,4.88,2025-02-25,2025-03-05,2025-03-04,ROAD,188.4
PO-000149,BritGoods Ltd,PRD-00009,Bathroom Cleaner 500ml,300,4.93,2025-04-15,2025-04-20,2025-04-21,ROAD,188.4
PO-000150,BritGoods Ltd,PRD-00009,Bathroom Cleaner 500ml,400,4.94,2025-05-25,2025-05-29,2025-05-29,ROAD,251.2
PO-000151,BritGoods Ltd,PRD-00009,Bathroom Cleaner 500ml,400,4.9,2025-07-10,2025-07-14,2025-07-14,ROAD,251.2
PO-000152,BritGoods Ltd,PRD-00009,Bathroom Cleaner 500ml,400,4.84,2025-08-22,2025-08-25,2025-08-27,ROAD,251.2
PO-000153,BritGoods Ltd,PRD-00009,Bathroom Cleaner 500ml,400,4.76,2025-10-06,2025-10-10,2025-10-12,ROAD,251.2
PO-000154,BritGoods Ltd,PRD-00009,Bathroom Cleaner 500ml,500,4.67,2025-11-21,2025-11-24,2025-11-25,ROAD,314.0
PO-000192,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,200,8.28,2024-01-01,2024-01-07,2024-01-06,ROAD,283.6
PO-000193,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,200,8.22,2024-01-28,2024-02-02,2024-02-03,ROAD,283.6
PO-000194,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,200,8.1,2024-02-26,2024-03-03,2024-03-02,ROAD,283.6
PO-000195,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,300,8.26,2024-04-01,2024-04-04,2024-04-07,ROAD,425.4
PO-000196,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,300,8.45,2024-05-03,2024-05-07,2024-05-06,ROAD,425.4
PO-000197,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,300,8.58,2024-06-04,2024-06-07,2024-06-10,ROAD,425.4
PO-000198,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,300,8.15,2024-06-29,2024-07-03,2024-07-03,ROAD,425.4
PO-000199,Brit Goods Limited,PRD-00012,Paper Towels 12-Roll,300,8.04,2024-08-03,2024-08-08,2024-08-07,ROAD,425.4
PO-000200,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,300,8.16,2024-08-29,2024-09-03,2024-09-02,ROAD,425.4
PO-000201,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,300,8.37,2024-09-26,2024-10-01,2024-10-04,ROAD,425.4
PO-000202,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,300,8.47,2024-10-21,2024-10-25,2024-10-26,ROAD,425.4
PO-000203,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,400,8.4,2024-11-23,2024-11-26,2024-11-29,ROAD,567.2
PO-000204,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,400,8.55,2024-12-26,2024-12-31,2024-12-30,ROAD,567.2
PO-000205,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,200,8.32,2025-01-25,2025-01-30,2025-02-01,ROAD,283.6
PO-000206,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,200,7.99,20-Feb-25,2025-02-24,2025-02-23,ROAD,283.6
PO-000207,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,200,8.26,2025-03-23,2025-03-26,2025-03-28,ROAD,283.6
PO-000208,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,300,8.02,2025-04-26,2025-04-29,2025-04-29,ROAD,425.4
PO-000209,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,300,8.05,2025-05-29,2025-06-01,2025-06-02,ROAD,425.4
PO-000210,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,300,8.05,2025-06-27,2025-07-01,2025-07-01,ROAD,425.4
PO-000211,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,300,8.58,2025-07-23,2025-07-28,2025-07-27,ROAD,425.4
PO-000212,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,300,8.19,2025-08-19,2025-08-23,2025-08-26,ROAD,425.4
PO-000213,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,300,8.29,2025-09-16,2025-09-20,2025-09-22,ROAD,425.4
PO-000214,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,300,8.26,2025-10-13,2025-10-16,2025-10-17,ROAD,425.4
PO-000215,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,400,8.35,2025-11-14,2025-11-18,2025-11-18,ROAD,567.2
PO-000216,BritGoods Ltd,PRD-00012,Paper Towels 12-Roll,400,8.4,2025-12-15,2025-12-19,2025-12-21,ROAD,567.2
PO-000561,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,192,7.45,2024-01-25,2024-01-28,2024-01-30,ROAD,70.66
PO-000562,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,216,7.24,2024-02-20,2024-02-23,2024-02-25,ROAD,79.49
PO-000563,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,240,7.15,2024-03-24,2024-03-27,2024-03-28,,88.32
PO-000564,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,264,7.45,2024-04-27,2024-05-01,2024-05-03,ROAD,97.15
PO-000565,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,264,7.04,2024-05-23,2024-05-28,2024-05-30,ROAD,97.15
PO-000566,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,288,7.49,2024-06-27,2024-07-01,2024-07-03,ROAD,105.98
PO-000567,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,288,7.34,2024-07-28,2024-08-01,2024-08-02,ROAD,105.98
PO-000568,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,288,7.22,2024-08-26,2024-08-29,2024-08-29,ROAD,105.98
PO-000569,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,264,7.59,2024-09-30,2024-10-03,2024-10-05,ROAD,97.15
PO-000570,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,288,7.47,2024-10-25,2024-10-28,2024-10-30,ROAD,105.98
PO-000571,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,360,7.37,2024-11-24,2024-11-27,2024-11-29,ROAD,132.48
PO-000572,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,408,7.08,2024-12-23,2024-12-27,2024-12-30,ROAD,150.14
PO-000573,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,192,7.2,18/01/25,2025-01-23,2025-01-24,ROAD,70.66
PO-000574,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,216,7.26,2025-02-15,2025-02-18,2025-02-19,ROAD,79.49
PO-000575,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,240,7.26,2025-03-15,2025-03-18,2025-03-17,ROAD,88.32
PO-000576,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,264,7.28,2025-04-10,2025-04-15,2025-04-15,ROAD,97.15
PO-000577,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,264,7.53,2025-05-05,2025-05-08,2025-05-09,ROAD,97.15
PO-000578,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,288,7.18,2025-06-04,2025-06-10,2025-06-13,ROAD,105.98
PO-000579,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,288,7.37,2025-07-06,2025-07-09,2025-07-11,ROAD,105.98
PO-000580,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,288,7.32,2025-08-05,2025-08-08,2025-08-09,ROAD,105.98
PO-000581,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,264,7.52,2025-09-08,2025-09-11,2025-09-10,ROAD,97.15
PO-000582,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,288,7.39,2025-10-12,2025-10-15,2025-10-15,ROAD,105.98
PO-000583,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,360,7.53,2025-11-09,2025-11-14,2025-11-17,ROAD,132.48
PO-000584,BritGoods Ltd,PRD-00030,Instant Hot Chocolate 400g,408,7.22,2025-12-06,2025-12-10,2025-12-12,ROAD,150.14
PO-000613,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,200,8.09,2024-01-10,2024-01-15,2024-01-16,ROAD,360.6
PO-000614,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,200,8.4,2024-02-09,2024-02-12,2024-02-12,ROAD,360.6
PO-000615,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,200,8.7,2024-03-07,2024-03-11,2024-03-12,ROAD,360.6
PO-000616,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,200,8.56,2024-04-09,2024-04-13,2024-04-13,ROAD,360.6
PO-000617,Brit Goods Limited,PRD-00033,Apple Cider Vinegar 500ml,200,8.43,2024-05-06,2024-05-09,2024-05-10,ROAD,360.6
PO-000618,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,300,8.57,2024-06-09,2024-06-15,2024-06-18,ROAD,540.9
PO-000619,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,300,8.58,2024-07-12,2024-07-16,2024-07-16,ROAD,540.9
PO-000620,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,300,8.54,2024-08-10,2024-08-13,2024-08-14,ROAD,540.9
PO-000621,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,200,8.85,2024-09-04,2024-09-07,2024-09-06,ROAD,360.6
PO-000622,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,300,8.48,2024-10-01,2024-10-04,2024-10-06,ROAD,540.9
PO-000623,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,300,8.75,2024-10-31,2024-11-04,2024-11-05,ROAD,540.9
PO-000624,Brit Goods Limited,PRD-00033,Apple Cider Vinegar 500ml,400,8.4,2024-12-03,2024-12-06,2024-12-07,ROAD,721.2
PO-000625,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,200,8.69,2025-01-04,2025-01-08,2025-01-09,ROAD,360.6
PO-000626,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,200,8.39,2025-02-07,2025-02-14,2025-02-17,ROAD,360.6
PO-000627,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,200,8.89,2025-03-09,2025-03-13,2025-03-13,ROAD,360.6
PO-000628,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,200,8.32,2025-04-12,2025-04-16,2025-04-19,ROAD,360.6
PO-000629,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,200,8.52,2025-05-08,2025-05-13,2025-05-13,ROAD,360.6
PO-000630,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,300,8.64,2025-06-08,2025-06-11,2025-06-11,ROAD,540.9
PO-000631,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,300,8.43,2025-07-11,2025-07-16,2025-07-15,ROAD,540.9
PO-000632,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,300,8.24,2025-08-08,2025-08-13,2025-08-13,ROAD,540.9
PO-000633,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,200,8.39,2025-09-10,2025-09-17,2025-09-19,ROAD,360.6
PO-000634,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,300,8.33,2025-10-11,2025-10-16,2025-10-15,ROAD,540.9
PO-000635,BritGoods Ltd,PRD-00033,Apple Cider Vinegar 500ml,300,8.64,2025-11-15,2025-11-18,2025-11-20,ROAD,540.9
PO-000636,Brit Goods Limited,PRD-00033,Apple Cider Vinegar 500ml,400,8.38,2025-12-11,2025-12-16,2025-12-16,ROAD,721.2
PO-000973,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,168,9.9,2024-01-22,2024-01-25,2024-01-28,ROAD,566.5
PO-000974,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,180,9.57,2024-02-24,2024-02-27,2024-02-28,ROAD,606.96
PO-000975,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,204,10.18,2024-03-23,2024-03-26,2024-03-26,ROAD,687.89
PO-000976,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,216,10.21,2024-04-26,2024-05-01,2024-05-04,ROAD,728.35
PO-000977,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,228,10.01,2024-05-22,2024-05-27,2024-05-28,ROAD,768.82
PO-000978,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,240,10.07,2024-06-17,2024-06-20,2024-06-20,ROAD,809.28
PO-000979,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,252,10.0,2024-07-19,2024-07-23,2024-07-23,ROAD,849.74
PO-000980,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,240,10.12,2024-08-17,2024-08-23,2024-08-24,ROAD,809.28
PO-000981,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,228,9.82,2024-09-19,2024-09-25,2024-09-27,ROAD,768.82
PO-000982,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,252,9.98,2024-10-21,2024-10-24,2024-10-25,ROAD,849.74
PO-000983,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,306,10.01,2024-11-19,2024-11-24,2024-11-27,ROAD,1031.83
PO-000984,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,336,10.34,2024-12-20,2024-12-24,2024-12-26,ROAD,1132.99
PO-000985,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,168,9.84,2025-01-18,2025-01-22,2025-01-25,ROAD,566.5
PO-000986,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,180,10.25,2025-02-19,2025-02-23,2025-02-23,,606.96
PO-000987,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,204,9.96,2025-03-22,2025-03-26,2025-03-28,ROAD,687.89
PO-000988,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,216,10.19,2025-04-25,2025-04-28,2025-04-29,ROAD,728.35
PO-000989,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,228,10.39,2025-05-30,2025-06-03,2025-06-02,,768.82
PO-000990,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,240,10.34,2025-06-25,2025-06-30,2025-06-30,ROAD,809.28
PO-000991,BritGoods Ltd,PRD-91129,Fabric Softener 1.5L,252,9.91,2025-07-21,2025-07-24,2025-07-25,ROAD,849.74
PO-000992,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,240,10.28,2025-08-19,2025-08-23,2025-08-24,ROAD,809.28
PO-000993,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,228,9.97,2025-09-22,2025-09-27,2025-09-29,ROAD,768.82
PO-000994,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,252,10.17,2025-10-25,2025-10-29,2025-10-30,ROAD,849.74
PO-000995,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,306,9.74,2025-11-22,2025-11-25,2025-11-28,ROAD,1031.83
PO-000996,BritGoods Ltd,PRD-00050,Fabric Softener 1.5L,336,9.79,2025-12-26,2025-12-29,2025-12-29,ROAD,1132.99
